,CNPJ_FUNDO,DT_COMPTC,VL_TOTAL,VL_QUOTA,VL_PATRIM_LIQ,CAPTC_DIA,RESG_DIA,NR_COTST,rentabilidade,DENOM_SOCIAL,TAXA_PERFM,TAXA_ADM,CNPJ_CONTROLADOR,CONTROLADOR,dolar
313,02.222.178/0001-02,2019-04-18,116156619.88,6.021605,116189413.34,1513.76,100172.43,1701,-0.3467241346211791,ITAÚ PERSONNALITÉ CAMBIAL DÓLAR - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,1.5,60.701.190/0001-04,ITAU UNIBANCO S.A.,3.9364
314,02.543.933/0001-50,2019-04-18,57181622.64,5.142639,57137950.63,203852.85,449999.71,2293,-0.34810464892738313,SANTANDER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAMBIAL,0.0,2.5,62.318.407/0001-19,SANTANDER CACEIS BRASIL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A,3.9364
315,03.319.016/0001-50,2019-04-18,249136805.19,3.32350818,248159841.66,306825.73,854760.37,41,-0.345360690764418,VOTORANTIM FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAMBIAL DOLAR,0.0,0.85,03.384.738/0001-98,VOTORANTIM ASSET MANAGEMENT DTVM LTDA.,3.9364
316,04.061.044/0001-82,2019-04-18,378856554.57,17.050002,378837424.55,110000.0,779642.57,838,-0.2563382555801019,BB CAMBIAL DÓLAR LP VIP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,0.8,00.000.000/0001-91,BANCO DO BRASIL S.A.,3.9364
317,04.128.893/0001-06,2019-04-18,80644743.35,2.379202,80593350.47,32865.0,95073.15,2084,-0.25753088127714596,BB CAMBIAL DOLAR LP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,1.0,00.000.000/0001-91,BANCO DO BRASIL S.A.,3.9364
318,04.244.149/0001-77,2019-04-18,72743659.2,2.4916076,72712834.56,45000.0,4000.0,199,-0.2835203491875049,BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAMBIAL DÓLAR SPECIAL,0.0,1.0,60.746.948/0001-12,BANCO BRADESCO S.A.,3.9364
319,05.114.733/0001-70,2019-04-18,61282902.85,2.403631,61271211.86,166540.0,27800.63,1344,-0.3415195193103515,FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA CAMBIAL DÓLAR,0.0,1.0,00.360.305/0001-04,CAIXA ECONOMICA FEDERAL,3.9364
320,00.524.617/0001-06,2019-04-22,6319830.07,9.574314,6321394.39,0.0,0.0,84,0.3830977350587572,CAMBIAL DÓLAR - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,2.0,60.701.190/0001-04,ITAU UNIBANCO S.A.,3.9224
321,00.822.954/0001-80,2019-04-22,168738418.96,10.638601,168693030.48,0.0,0.0,110,0.38839565136525867,ITAÚ B CAMBIAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,0.5,60.701.190/0001-04,ITAU UNIBANCO S.A.,3.9224
322,01.623.535/0001-81,2019-04-22,710927365.32,82.686313,714509136.97,15000.0,30295.99,332,0.3886034125512694,ITAÚ CAMBIAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,0.5,60.701.190/0001-04,ITAU UNIBANCO S.A.,3.9224
323,02.222.178/0001-02,2019-04-22,116480490.59,6.044776,116559544.63,15131.88,92095.44,1700,0.38479774080166784,ITAÚ PERSONNALITÉ CAMBIAL DÓLAR - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,1.5,60.701.190/0001-04,ITAU UNIBANCO S.A.,3.9224
324,02.543.933/0001-50,2019-04-22,57206635.26,5.1620736,57147534.15,145830.0,352176.74,2311,0.3779110297261745,SANTANDER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAMBIAL,0.0,2.5,62.318.407/0001-19,SANTANDER CACEIS BRASIL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A,3.9224
325,03.319.016/0001-50,2019-04-22,249777603.4,3.336391003,248688944.0,522818.31,955651.14,41,0.3876272391181601,VOTORANTIM FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAMBIAL DOLAR,0.0,0.85,03.384.738/0001-98,VOTORANTIM ASSET MANAGEMENT DTVM LTDA.,3.9224
326,04.061.044/0001-82,2019-04-22,379537041.54,17.102007,379517751.62,1060000.0,1535163.11,835,0.30501462697776205,BB CAMBIAL DÓLAR LP VIP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,0.8,00.000.000/0001-91,BANCO DO BRASIL S.A.,3.9224
327,04.128.893/0001-06,2019-04-22,80763213.49,2.386439,80708411.77,58070.92,188156.56,2079,0.3041776192185708,BB CAMBIAL DOLAR LP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,1.0,00.000.000/0001-91,BANCO DO BRASIL S.A.,3.9224
328,04.244.149/0001-77,2019-04-22,72977478.09,2.4997179,72948510.76,0.0,1009.83,199,0.3255047062787897,BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAMBIAL DÓLAR SPECIAL,0.0,1.0,60.746.948/0001-12,BANCO BRADESCO S.A.,3.9224
329,05.114.733/0001-70,2019-04-22,61543040.22,2.412937,61528729.1,43550.0,23260.38,1346,0.38716425274927246,FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA CAMBIAL DÓLAR,0.0,1.0,00.360.305/0001-04,CAIXA ECONOMICA FEDERAL,3.9224
330,00.524.617/0001-06,2019-04-23,6311275.56,9.544538,6312687.45,26000.0,15047.68,87,-0.3109987827848548,CAMBIAL DÓLAR - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,2.0,60.701.190/0001-04,ITAU UNIBANCO S.A.,3.943
331,00.822.954/0001-80,2019-04-23,168228279.24,10.605514,168179327.53,26000.0,15054.58,110,-0.31100893811132346,ITAÚ B CAMBIAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,0.5,60.701.190/0001-04,ITAU UNIBANCO S.A.,3.943
332,01.623.535/0001-81,2019-04-23,708876575.11,82.429261,708742226.65,197950.74,3743621.93,332,-0.3108761180341868,ITAÚ CAMBIAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,0.5,60.701.190/0001-04,ITAU UNIBANCO S.A.,3.943
333,02.222.178/0001-02,2019-04-23,116052902.34,6.025731,116105188.54,58312.18,145434.87,1699,-0.31506543832227063,ITAÚ PERSONNALITÉ CAMBIAL DÓLAR - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,1.5,60.701.190/0001-04,ITAU UNIBANCO S.A.,3.943
334,02.543.933/0001-50,2019-04-23,57045657.93,5.1457364,56978057.09,166600.0,155213.34,2318,-0.31648522020298886,SANTANDER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAMBIAL,0.0,2.5,62.318.407/0001-19,SANTANDER CACEIS BRASIL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A,3.943
335,03.319.016/0001-50,2019-04-23,248443415.8,3.3259248869999998,246132077.27,394809.12,2171549.23,41,-0.31369572662764966,VOTORANTIM FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAMBIAL DOLAR,0.0,0.85,03.384.738/0001-98,VOTORANTIM ASSET MANAGEMENT DTVM LTDA.,3.943
336,04.061.044/0001-82,2019-04-23,378092872.03,17.066082,378073348.36,222142.0,869339.96,833,-0.21006306452803214,BB CAMBIAL DÓLAR LP VIP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,0.8,00.000.000/0001-91,BANCO DO BRASIL S.A.,3.943
337,04.128.893/0001-06,2019-04-23,80498960.54,2.381399,80440735.06,67570.0,164795.95,2077,-0.21119333031349719,BB CAMBIAL DOLAR LP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,1.0,00.000.000/0001-91,BANCO DO BRASIL S.A.,3.943
338,04.244.149/0001-77,2019-04-23,72818621.47,2.4943721,72784504.76,0.0,8000.0,199,-0.21385613152586913,BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAMBIAL DÓLAR SPECIAL,0.0,1.0,60.746.948/0001-12,BANCO BRADESCO S.A.,3.943
339,05.114.733/0001-70,2019-04-23,61302905.08,2.405403,61295593.75,47377.95,88404.86,1350,-0.3122335974789059,FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA CAMBIAL DÓLAR,0.0,1.0,00.360.305/0001-04,CAIXA ECONOMICA FEDERAL,3.943
340,00.524.617/0001-06,2019-04-24,6461373.38,9.710764,6462628.12,40000.0,0.0,89,1.7415824631846988,CAMBIAL DÓLAR - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,2.0,60.701.190/0001-04,ITAU UNIBANCO S.A.,3.9624
341,00.822.954/0001-80,2019-04-24,171513936.67,10.791874,171461352.23,355000.0,28217.66,111,1.7571991324512926,ITAÚ B CAMBIAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,0.5,60.701.190/0001-04,ITAU UNIBANCO S.A.,3.9624
342,01.623.535/0001-81,2019-04-24,720648982.01,83.876773,722305634.79,1160000.0,42573.22,335,1.756065725252598,ITAÚ CAMBIAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,0.5,60.701.190/0001-04,ITAU UNIBANCO S.A.,3.9624
343,02.222.178/0001-02,2019-04-24,117868900.03,6.131372,118016705.67,2006.7,126012.55,1698,1.7531648857209037,ITAÚ PERSONNALITÉ CAMBIAL DÓLAR - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,1.5,60.701.190/0001-04,ITAU UNIBANCO S.A.,3.9624
344,02.543.933/0001-50,2019-04-24,57953929.21,5.2350299,57878861.17,76201.0,164131.48,2325,1.7352909877000444,SANTANDER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAMBIAL,0.0,2.5,62.318.407/0001-19,SANTANDER CACEIS BRASIL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A,3.9624
345,03.319.016/0001-50,2019-04-24,251159835.82,3.384579577,250502985.03,538465.48,508245.21,41,1.7635602724902943,VOTORANTIM FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAMBIAL DOLAR,0.0,0.85,03.384.738/0001-98,VOTORANTIM ASSET MANAGEMENT DTVM LTDA.,3.9624
346,04.061.044/0001-82,2019-04-24,383495769.8,17.342157,383476079.87,412500.0,1125780.41,831,1.6176823713843547,BB CAMBIAL DÓLAR LP VIP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,0.8,00.000.000/0001-91,BANCO DO BRASIL S.A.,3.9624
347,04.128.893/0001-06,2019-04-24,81862725.7,2.419924,81801089.37,120349.9,61322.8,2080,1.6177465431034488,BB CAMBIAL DOLAR LP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,1.0,00.000.000/0001-91,BANCO DO BRASIL S.A.,3.9624
348,04.244.149/0001-77,2019-04-24,74026787.36,2.5357032,73990525.96,0.0,0.0,199,1.6569741138461103,BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAMBIAL DÓLAR SPECIAL,0.0,1.0,60.746.948/0001-12,BANCO BRADESCO S.A.,3.9624
349,05.114.733/0001-70,2019-04-24,62184884.66,2.447501,62173057.54,11719.0,207021.61,1350,1.7501433231770225,FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA CAMBIAL DÓLAR,0.0,1.0,00.360.305/0001-04,CAIXA ECONOMICA FEDERAL,3.9624
350,00.524.617/0001-06,2019-04-25,6406838.32,9.631459,6410099.53,250.0,0.0,90,-0.8166710672816269,CAMBIAL DÓLAR - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,2.0,60.701.190/0001-04,ITAU UNIBANCO S.A.,3.9719
351,00.822.954/0001-80,2019-04-25,170097722.37,10.70334,170041633.82,5250.0,18337.68,111,-0.8203765166272303,ITAÚ B CAMBIAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,0.5,60.701.190/0001-04,ITAU UNIBANCO S.A.,3.9719
352,01.623.535/0001-81,2019-04-25,717990364.59,83.189177,717784453.54,3248000.0,1847941.99,335,-0.8197692584095972,ITAÚ CAMBIAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,0.5,60.701.190/0001-04,ITAU UNIBANCO S.A.,3.9719
353,02.222.178/0001-02,2019-04-25,117246097.9,6.080831,117273096.37,459038.9,229824.93,1696,-0.8243016408073123,ITAÚ PERSONNALITÉ CAMBIAL DÓLAR - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,1.5,60.701.190/0001-04,ITAU UNIBANCO S.A.,3.9719
354,02.543.933/0001-50,2019-04-25,57598720.73,5.1921206,57525197.12,287681.03,166937.07,2320,-0.8196572095987453,SANTANDER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAMBIAL,0.0,2.5,62.318.407/0001-19,SANTANDER CACEIS BRASIL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A,3.9719
355,03.319.016/0001-50,2019-04-25,248941855.71,3.356700178,247063097.17,344895.5,1721344.62,41,-0.8237182304548174,VOTORANTIM FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAMBIAL DOLAR,0.0,0.85,03.384.738/0001-98,VOTORANTIM ASSET MANAGEMENT DTVM LTDA.,3.9719
356,04.061.044/0001-82,2019-04-25,380163536.93,17.220523,380143463.35,319500.0,962502.3,833,-0.7013775737354955,BB CAMBIAL DÓLAR LP VIP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,0.8,00.000.000/0001-91,BANCO DO BRASIL S.A.,3.9719
357,04.128.893/0001-06,2019-04-25,81198844.2,2.402914,81133672.57,47112.5,139537.47,2082,-0.7029146369885941,BB CAMBIAL DOLAR LP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,1.0,00.000.000/0001-91,BANCO DO BRASIL S.A.,3.9719
358,04.244.149/0001-77,2019-04-25,73294275.44,2.5170974,73254842.7,0.0,192774.19,198,-0.7337530669993209,BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAMBIAL DÓLAR SPECIAL,0.0,1.0,60.746.948/0001-12,BANCO BRADESCO S.A.,3.9719
359,05.114.733/0001-70,2019-04-25,61600147.76,2.427347,61584709.93,104636.0,181007.81,1350,-0.8234521661073746,FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA CAMBIAL DÓLAR,0.0,1.0,00.360.305/0001-04,CAIXA ECONOMICA FEDERAL,3.9719
360,00.524.617/0001-06,2019-04-26,6431478.5,9.575436,6432814.15,60000.0,0.0,92,-0.5816668066592978,CAMBIAL DÓLAR - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,2.0,60.701.190/0001-04,ITAU UNIBANCO S.A.,3.9347
361,00.822.954/0001-80,2019-04-26,169178555.2,10.640849,169118854.57,70000.0,0.0,111,-0.5838457901926053,ITAÚ B CAMBIAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,0.5,60.701.190/0001-04,ITAU UNIBANCO S.A.,3.9347
362,01.623.535/0001-81,2019-04-26,712180744.6,82.703473,713805635.12,212000.0,0.0,338,-0.5838547963997742,ITAÚ CAMBIAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,0.5,60.701.190/0001-04,ITAU UNIBANCO S.A.,3.9347
363,02.222.178/0001-02,2019-04-26,116159334.51,6.045059,116493624.35,25019.53,114602.76,1694,-0.5882748591434228,ITAÚ PERSONNALITÉ CAMBIAL DÓLAR - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,1.5,60.701.190/0001-04,ITAU UNIBANCO S.A.,3.9347
364,02.543.933/0001-50,2019-04-26,57170268.61,5.1614905,57099637.92,305847.27,392045.26,2330,-0.589934293899097,SANTANDER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAMBIAL,0.0,2.5,62.318.407/0001-19,SANTANDER CACEIS BRASIL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A,3.9347
365,03.319.016/0001-50,2019-04-26,246711890.15,3.3369311919999998,245950925.53,937772.98,594888.52,41,-0.5889410716383714,VOTORANTIM FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAMBIAL DOLAR,0.0,0.85,03.384.738/0001-98,VOTORANTIM ASSET MANAGEMENT DTVM LTDA.,3.9347
366,04.061.044/0001-82,2019-04-26,376917025.01,17.111861,376896845.1,102000.0,949911.79,832,-0.6310029027573605,BB CAMBIAL DÓLAR LP VIP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,0.8,00.000.000/0001-91,BANCO DO BRASIL S.A.,3.9347
367,04.128.893/0001-06,2019-04-26,80919320.66,2.387716,80850730.69,262874.16,32660.11,2093,-0.6324820613638149,BB CAMBIAL DOLAR LP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,1.0,00.000.000/0001-91,BANCO DO BRASIL S.A.,3.9347
368,04.244.149/0001-77,2019-04-26,72775197.89,2.5017644,72733415.76,0.0,75191.52,198,-0.6091540200232282,BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAMBIAL DÓLAR SPECIAL,0.0,1.0,60.746.948/0001-12,BANCO BRADESCO S.A.,3.9347
369,05.114.733/0001-70,2019-04-26,61218889.94,2.413303,61200085.75,101078.19,129379.51,1354,-0.5785740563668984,FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA CAMBIAL DÓLAR,0.0,1.0,00.360.305/0001-04,CAIXA ECONOMICA FEDERAL,3.9347
370,00.524.617/0001-06,2019-04-29,6699695.81,9.589773,6700869.72,259230.89,806.94,115,0.14972686361225396,CAMBIAL DÓLAR - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,2.0,60.701.190/0001-04,ITAU UNIBANCO S.A.,3.9358
371,00.822.954/0001-80,2019-04-29,169699628.3,10.657154,169636428.61,259230.89,806.73,111,0.15323025446560834,ITAÚ B CAMBIAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,0.5,60.701.190/0001-04,ITAU UNIBANCO S.A.,3.9358
372,01.623.535/0001-81,2019-04-29,713292077.28,82.830412,713159881.97,95300.0,1836652.04,338,0.1534869037482789,ITAÚ CAMBIAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,0.5,60.701.190/0001-04,ITAU UNIBANCO S.A.,3.9358
373,02.222.178/0001-02,2019-04-29,115374982.7,6.054102,116242551.34,319.27,425654.61,1692,0.14959324631902415,ITAÚ PERSONNALITÉ CAMBIAL DÓLAR - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,1.5,60.701.190/0001-04,ITAU UNIBANCO S.A.,3.9358
374,02.543.933/0001-50,2019-04-29,57503416.0,5.1688395,57407994.32,308388.24,81330.81,2353,0.14238135282820252,SANTANDER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAMBIAL,0.0,2.5,62.318.407/0001-19,SANTANDER CACEIS BRASIL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A,3.9358
375,03.319.016/0001-50,2019-04-29,247843255.35,3.341677854,247229657.2,1367652.28,438776.8,42,0.14224632534767245,VOTORANTIM FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAMBIAL DOLAR,0.0,0.85,03.384.738/0001-98,VOTORANTIM ASSET MANAGEMENT DTVM LTDA.,3.9358
376,04.061.044/0001-82,2019-04-29,375773491.33,17.136702,375753202.37,2000.0,1692760.14,831,0.14516831337045843,BB CAMBIAL DÓLAR LP VIP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,0.8,00.000.000/0001-91,BANCO DO BRASIL S.A.,3.9358
377,04.128.893/0001-06,2019-04-29,81014786.51,2.39116,80942762.93,51235.24,75820.72,2090,0.1442382594915026,BB CAMBIAL DOLAR LP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,1.0,00.000.000/0001-91,BANCO DO BRASIL S.A.,3.9358
378,04.244.149/0001-77,2019-04-29,72871304.14,2.5051921,72830551.39,0.0,2519.15,198,0.13701130290286745,BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAMBIAL DÓLAR SPECIAL,0.0,1.0,60.746.948/0001-12,BANCO BRADESCO S.A.,3.9358
379,05.114.733/0001-70,2019-04-29,61327448.58,2.417001,61305092.65,145127.0,133901.12,1354,0.15323397020596818,FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA CAMBIAL DÓLAR,0.0,1.0,00.360.305/0001-04,CAIXA ECONOMICA FEDERAL,3.9358
380,00.524.617/0001-06,2019-04-30,6959637.78,9.552042,6967801.48,294801.43,1504.94,140,-0.39345039762671563,CAMBIAL DÓLAR - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,2.0,60.701.190/0001-04,ITAU UNIBANCO S.A.,3.9447
381,00.822.954/0001-80,2019-04-30,169320901.28,10.615161,169254130.03,294801.43,8661.38,111,-0.3940357810349737,ITAÚ B CAMBIAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,0.5,60.701.190/0001-04,ITAU UNIBANCO S.A.,3.9447
382,01.623.535/0001-81,2019-04-30,725455268.64,82.504097,725231096.08,14974680.0,93937.38,338,-0.393955543768143,ITAÚ CAMBIAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,0.5,60.701.190/0001-04,ITAU UNIBANCO S.A.,3.9447
383,02.222.178/0001-02,2019-04-30,114682817.07,6.02999,114839782.81,23723.95,963537.76,1691,-0.3982754172295211,ITAÚ PERSONNALITÉ CAMBIAL DÓLAR - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,1.5,60.701.190/0001-04,ITAU UNIBANCO S.A.,3.9447
384,02.543.933/0001-50,2019-04-30,57375945.55,5.1481903,57273741.03,177320.0,82232.24,2367,-0.3994939289563848,SANTANDER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAMBIAL,0.0,2.5,62.318.407/0001-19,SANTANDER CACEIS BRASIL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A,3.9447
385,03.319.016/0001-50,2019-04-30,246761820.41,3.3283665910000004,246164421.12,333394.51,413814.23,42,-0.39834070133558663,VOTORANTIM FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAMBIAL DOLAR,0.0,0.85,03.384.738/0001-98,VOTORANTIM ASSET MANAGEMENT DTVM LTDA.,3.9447
386,04.061.044/0001-82,2019-04-30,374356652.78,17.081401,374336187.98,464700.0,669155.6,830,-0.32270503390908756,BB CAMBIAL DÓLAR LP VIP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,0.8,00.000.000/0001-91,BANCO DO BRASIL S.A.,3.9447
387,04.128.893/0001-06,2019-04-30,80877052.62,2.383412,80801564.43,238520.81,117443.08,2087,-0.3240268321651585,BB CAMBIAL DOLAR LP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,1.0,00.000.000/0001-91,BANCO DO BRASIL S.A.,3.9447
388,04.244.149/0001-77,2019-04-30,72244656.34,2.4964449,72198776.97,0.0,377476.04,198,-0.3491628446377293,BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAMBIAL DÓLAR SPECIAL,0.0,1.0,60.746.948/0001-12,BANCO BRADESCO S.A.,3.9447
389,05.114.733/0001-70,2019-04-30,61104885.73,2.407415,61097542.07,117821.02,82247.59,1355,-0.39660720041075903,FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA CAMBIAL DÓLAR,0.0,1.0,00.360.305/0001-04,CAIXA ECONOMICA FEDERAL,3.9447
390,00.524.617/0001-06,2019-05-02,7471775.83,9.65569,7479908.58,436500.0,0.0,164,1.0850873561904395,CAMBIAL DÓLAR - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,2.0,60.701.190/0001-04,ITAU UNIBANCO S.A.,3.9644
391,00.822.954/0001-80,2019-05-02,170128062.99,10.731522,170057711.81,436500.0,1488244.65,111,1.0961774390421342,ITAÚ B CAMBIAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,0.5,60.701.190/0001-04,ITAU UNIBANCO S.A.,3.9644
392,01.623.535/0001-81,2019-05-02,732449387.34,83.408731,733202776.4,45000.0,25268.5,340,1.0964716091614202,ITAÚ CAMBIAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,0.5,60.701.190/0001-04,ITAU UNIBANCO S.A.,3.9644
393,02.222.178/0001-02,2019-05-02,115933501.5,6.095904,116004157.25,12300.81,103241.71,1689,1.0931029736367837,ITAÚ PERSONNALITÉ CAMBIAL DÓLAR - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,0.0,1.5,60.701.190/0001-04,ITAU UNIBANCO S.A.,3.9644
394,02.543.933/0001-50,2019-05-02,57869695.45,5.2037878,57892757.07,200100.0,199607.74,2384,1.07994259652755,SANTANDER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAMBIAL,0.0,2.5,62.318.407/0001-19,SANTANDER CACEIS BRASIL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A,3.9644
395,03.319.016/0001-50,2019-05-02,249731646.46,3.364956999,248988783.43,668620.25,550467.18,42,1.0993502968976054,VOTORANTIM FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAMBIAL DOLAR,0.0,0.85,03.384.738/0001-98,VOTORANTIM ASSET MANAGEMENT DTVM LTDA.,3.9644
